Last position of orbit,   A
  2.15787213e-03   0.00000000e+00   3.85087692e+00   1.00000000e+00 0.204542
 0.08155983  0.          2.73512716  1.         0.204543
 -2.15976661e-03   0.00000000e+00   2.43229284e+00   1.00000000e+00 0.204544
-0.08156204  0.          3.54808854  1.         0.204545
  2.16164418e-03   0.00000000e+00   3.85090748e+00   1.00000000e+00 0.204546
 0.08156431  0.          2.73506515  1.         0.204547
 -2.16353717e-03   0.00000000e+00   2.43226228e+00   1.00000000e+00 0.204548
-0.08156652  0.          3.54815033  1.         0.204549
  2.16541319e-03   0.00000000e+00   3.85093804e+00   1.00000000e+00 0.20455
 0.0815688   0.          2.73500318  1.         0.204551
 -2.16730467e-03   0.00000000e+00   2.43223173e+00   1.00000000e+00 0.204552
-0.08157101  0.          3.54821247  1.         0.204553
  2.16917915e-03   0.00000000e+00   3.85096858e+00   1.00000000e+00 0.204554
 0.08157328  0.          2.73494124  1.         0.204555
 -2.17106914e-03   0.00000000e+00   2.43220119e+00   1.00000000e+00 0.204556
-0.08157549  0.          3.54827438  1.         0.204557
  2.17294207e-03   0.00000000e+00   3.85099911e+00   1.00000000e+00 0.204558
 0.08157776  0.          2.73487935  1.         0.204559
 -2.17491839e-03   0.00000000e+00   2.43217047e+00   1.00000000e+00 0.20456
-0.08157997  0.          3.54833626  1.         0.204561
  2.17670197e-03   0.00000000e+00   3.85102964e+00   1.00000000e+00 0.204562
 0.08158224  0.          2.73481749  1.         0.204563
 -2.17858899e-03   0.00000000e+00   2.43214014e+00   1.00000000e+00 0.204564
-0.08158444  0.          3.54839809  1.         0.204565
  2.18045885e-03   0.00000000e+00   3.85106015e+00   1.00000000e+00 0.204566
 0.08158671  0.          2.73475567  1.         0.204567
 -2.18234438e-03   0.00000000e+00   2.43210963e+00   1.00000000e+00 0.204568
-0.08158891  0.          3.54845989  1.         0.204569
  2.18421270e-03   0.00000000e+00   3.85109066e+00   1.00000000e+00 0.20457
 0.08159118  0.          2.73469389  1.         0.204571
 -2.18609676e-03   0.00000000e+00   2.43207912e+00   1.00000000e+00 0.204572
-0.08159339  0.          3.54852165  1.         0.204573
  2.18796355e-03   0.00000000e+00   3.85112115e+00   1.00000000e+00 0.204574
 0.08159565  0.          2.73463215  1.         0.204575
 -2.18984613e-03   0.00000000e+00   2.43204863e+00   1.00000000e+00 0.204576
-0.08159785  0.          3.54858337  1.         0.204577
  2.19171139e-03   0.00000000e+00   3.85115164e+00   1.00000000e+00 0.204578
 0.08160012  0.          2.73457044  1.         0.204579
 -2.19359250e-03   0.00000000e+00   2.43201814e+00   1.00000000e+00 0.20458
-0.08160232  0.          3.54864505  1.         0.204581
  2.19545623e-03   0.00000000e+00   3.85118212e+00   1.00000000e+00 0.204582
 0.08160459  0.          2.73450877  1.         0.204583
 -2.19733587e-03   0.00000000e+00   2.43198767e+00   1.00000000e+00 0.204584
-0.08160679  0.          3.5487067   1.         0.204585
  2.19919808e-03   0.00000000e+00   3.85121259e+00   1.00000000e+00 0.204586
 0.08160905  0.          2.73444714  1.         0.204587
 -2.20107626e-03   0.00000000e+00   2.43195720e+00   1.00000000e+00 0.204588
-0.08161125  0.          3.54876831  1.         0.204589
  2.20293696e-03   0.00000000e+00   3.85124305e+00   1.00000000e+00 0.20459
 0.08161351  0.          2.73438555  1.         0.204591
 -2.20481367e-03   0.00000000e+00   2.43192674e+00   1.00000000e+00 0.204592
-0.08161571  0.          3.54882988  1.         0.204593
  2.20667285e-03   0.00000000e+00   3.85127350e+00   1.00000000e+00 0.204594
 0.08161797  0.          2.73432399  1.         0.204595
 -2.20854810e-03   0.00000000e+00   2.43189629e+00   1.00000000e+00 0.204596
-0.08162016  0.          3.54889141  1.         0.204597
  2.21040577e-03   0.00000000e+00   3.85130395e+00   1.00000000e+00 0.204598
 0.08162243  0.          2.73426247  1.         0.204599
 -2.21227957e-03   0.00000000e+00   2.43186585e+00   1.00000000e+00 0.2046
-0.08162462  0.          3.54895291  1.         0.204601
  2.21413572e-03   0.00000000e+00   3.85133438e+00   1.00000000e+00 0.204602
 0.08162688  0.          2.73420099  1.         0.204603
 -2.21600807e-03   0.00000000e+00   2.43183542e+00   1.00000000e+00 0.204604
-0.08162907  0.          3.54901437  1.         0.204605
  2.21793480e-03   0.00000000e+00   3.85136546e+00   1.00000000e+00 0.204606
 0.08163134  0.          2.73413951  1.         0.204607
 -2.21981282e-03   0.00000000e+00   2.43180492e+00   1.00000000e+00 0.204608
-0.08163347  0.          3.54907494  1.         0.204609
  2.22156634e-03   0.00000000e+00   3.85139583e+00   1.00000000e+00 0.20461
 0.08163575  0.          2.73407837  1.         0.204611
 -2.22336065e-03   0.00000000e+00   2.43177486e+00   1.00000000e+00 0.204612
-0.08163804  0.          3.54913902  1.         0.204613
  2.22535816e-03   0.00000000e+00   3.85142624e+00   1.00000000e+00 0.204614
 0.08164025  0.          2.73401636  1.         0.204615
 -2.22717209e-03   0.00000000e+00   2.43174390e+00   1.00000000e+00 0.204616
-0.08164238  0.          3.54919818  1.         0.204617
  2.22908433e-03   0.00000000e+00   3.85145629e+00   1.00000000e+00 0.204618
 0.08164464  0.          2.73395566  1.         0.204619
 -2.23089208e-03   0.00000000e+00   2.43171418e+00   1.00000000e+00 0.20462
-0.08164689  0.          3.54926038  1.         0.204621
  2.23282850e-03   0.00000000e+00   3.85148678e+00   1.00000000e+00 0.204622
 0.0816491   0.          2.73389409  1.         0.204623
 -2.23458469e-03   0.00000000e+00   2.43168378e+00   1.00000000e+00 0.204624
-0.08165138  0.          3.54932272  1.         0.204625
  2.23652652e-03   0.00000000e+00   3.85151680e+00   1.00000000e+00 0.204626
 0.08165357  0.          2.73383259  1.         0.204627
 -2.23836512e-03   0.00000000e+00   2.43165341e+00   1.00000000e+00 0.204628
-0.08165568  0.          3.54938104  1.         0.204629
  2.24028574e-03   0.00000000e+00   3.85154697e+00   1.00000000e+00 0.20463
 0.08165802  0.          2.73377102  1.         0.204631
 -2.24210494e-03   0.00000000e+00   2.43162279e+00   1.00000000e+00 0.204632
-0.08166024  0.          3.5494451   1.         0.204633
  2.24390033e-03   0.00000000e+00   3.85157851e+00   1.00000000e+00 0.204634
 0.08166245  0.          2.73371008  1.         0.204635
 -2.24574816e-03   0.00000000e+00   2.43159264e+00   1.00000000e+00 0.204636
-0.08166461  0.          3.54950484  1.         0.204637
  2.24759391e-03   0.00000000e+00   3.85160745e+00   1.00000000e+00 0.204638
 0.0816669  0.         2.7336481  1.        0.204639
 -2.24946413e-03   0.00000000e+00   2.43156237e+00   1.00000000e+00 0.20464
-0.08166907  0.          3.54956643  1.         0.204641
  2.25128414e-03   0.00000000e+00   3.85163812e+00   1.00000000e+00 0.204642
 0.0816713   0.          2.73358804  1.         0.204643
 -2.25315069e-03   0.00000000e+00   2.43153145e+00   1.00000000e+00 0.204644
-0.08167346  0.          3.54962636  1.         0.204645
  2.25504377e-03   0.00000000e+00   3.85166868e+00   1.00000000e+00 0.204646
 0.0816757  0.         2.733527   1.        0.204647
 -2.25691221e-03   0.00000000e+00   2.43150106e+00   1.00000000e+00 0.204648
-0.08167794  0.          3.5496887   1.         0.204649
  2.25866633e-03   0.00000000e+00   3.85169876e+00   1.00000000e+00 0.20465
 0.08168012  0.          2.73346687  1.         0.204651
 -2.26066907e-03   0.00000000e+00   2.43147121e+00   1.00000000e+00 0.204652
-0.08168239  0.          3.5497501   1.         0.204653
  2.26235976e-03   0.00000000e+00   3.85172834e+00   1.00000000e+00 0.204654
 0.08168458  0.          2.73340557  1.         0.204655
 -2.26428102e-03   0.00000000e+00   2.43144115e+00   1.00000000e+00 0.204656
-0.0816868   0.          3.54981132  1.         0.204657
  2.26609820e-03   0.00000000e+00   3.85175924e+00   1.00000000e+00 0.204658
 0.08168899  0.          2.73334454  1.         0.204659
 -2.26793093e-03   0.00000000e+00   2.43141016e+00   1.00000000e+00 0.20466
-0.08169121  0.          3.54987198  1.         0.204661
  2.26981010e-03   0.00000000e+00   3.85178943e+00   1.00000000e+00 0.204662
 0.0816934   0.          2.73328363  1.         0.204663
 -2.27168442e-03   0.00000000e+00   2.43137984e+00   1.00000000e+00 0.204664
-0.08169565  0.          3.54993335  1.         0.204665
  2.27349404e-03   0.00000000e+00   3.85182033e+00   1.00000000e+00 0.204666
 0.08169774  0.          2.73322397  1.         0.204667
 -2.27532114e-03   0.00000000e+00   2.43134941e+00   1.00000000e+00 0.204668
-0.08170004  0.          3.54999363  1.         0.204669
  2.27712490e-03   0.00000000e+00   3.85185089e+00   1.00000000e+00 0.20467
 0.08170222  0.          2.73316112  1.         0.204671
 -2.27898397e-03   0.00000000e+00   2.43131983e+00   1.00000000e+00 0.204672
-0.08170439  0.          3.55005339  1.         0.204673
  2.28074815e-03   0.00000000e+00   3.85188042e+00   1.00000000e+00 0.204674
 0.08170665  0.          2.73310037  1.         0.204675
 -2.28271650e-03   0.00000000e+00   2.43128929e+00   1.00000000e+00 0.204676
-0.08170887  0.          3.55011557  1.         0.204677
  2.28454771e-03   0.00000000e+00   3.85191081e+00   1.00000000e+00 0.204678
 0.08171108  0.          2.73303956  1.         0.204679
 -2.28635182e-03   0.00000000e+00   2.43125888e+00   1.00000000e+00 0.20468
-0.08171328  0.          3.55017635  1.         0.204681
  2.28821990e-03   0.00000000e+00   3.85194107e+00   1.00000000e+00 0.204682
 0.08171548  0.          2.73297881  1.         0.204683
 -2.29002171e-03   0.00000000e+00   2.43122862e+00   1.00000000e+00 0.204684
-0.08171773  0.          3.55023742  1.         0.204685
  2.29194123e-03   0.00000000e+00   3.85197099e+00   1.00000000e+00 0.204686
 0.0817199   0.          2.73291745  1.         0.204687
 -2.29371065e-03   0.00000000e+00   2.43119864e+00   1.00000000e+00 0.204688
-0.08172213  0.          3.55029816  1.         0.204689
  2.29550181e-03   0.00000000e+00   3.85200147e+00   1.00000000e+00 0.20469
 0.08172429  0.          2.73285713  1.         0.204691
 -2.29738482e-03   0.00000000e+00   2.43116814e+00   1.00000000e+00 0.204692
-0.08172648  0.          3.5503577   1.         0.204693
  2.29918234e-03   0.00000000e+00   3.85203196e+00   1.00000000e+00 0.204694
 0.08172869  0.          2.73279666  1.         0.204695
 -2.30097275e-03   0.00000000e+00   2.43113801e+00   1.00000000e+00 0.204696
-0.08173093  0.          3.5504195   1.         0.204697
  2.30279149e-03   0.00000000e+00   3.85206220e+00   1.00000000e+00 0.204698
 0.08173309  0.          2.73273604  1.         0.204699
 -2.30463299e-03   0.00000000e+00   2.43110864e+00   1.00000000e+00 0.2047
-0.08173525  0.          3.55047912  1.         0.204701
  2.30649350e-03   0.00000000e+00   3.85209208e+00   1.00000000e+00 0.204702
 0.08173749  0.          2.73267547  1.         0.204703
 -2.30832154e-03   0.00000000e+00   2.43107777e+00   1.00000000e+00 0.204704
-0.08173972  0.          3.55054085  1.         0.204705
  2.31018136e-03   0.00000000e+00   3.85212298e+00   1.00000000e+00 0.204706
 0.08174188  0.          2.73261495  1.         0.204707
 -2.31200799e-03   0.00000000e+00   2.43104756e+00   1.00000000e+00 0.204708
-0.08174411  0.          3.55060133  1.         0.204709
  2.31383380e-03   0.00000000e+00   3.85215319e+00   1.00000000e+00 0.20471
 0.08174627  0.          2.73255446  1.         0.204711
 -2.31565869e-03   0.00000000e+00   2.43101737e+00   1.00000000e+00 0.204712
-0.0817485   0.          3.55066182  1.         0.204713
  2.31748338e-03   0.00000000e+00   3.85218338e+00   1.00000000e+00 0.204714
 0.08175066  0.          2.73249399  1.         0.204715
 -2.31930664e-03   0.00000000e+00   2.43098719e+00   1.00000000e+00 0.204716
-0.08175289  0.          3.55072228  1.         0.204717
  2.32113015e-03   0.00000000e+00   3.85221357e+00   1.00000000e+00 0.204718
 0.08175496  0.          2.7324356   1.         0.204719
 -2.32295183e-03   0.00000000e+00   2.43095701e+00   1.00000000e+00 0.20472
-0.08175728  0.          3.55078274  1.         0.204721
  2.32477413e-03   0.00000000e+00   3.85224375e+00   1.00000000e+00 0.204722
 0.08175943  0.          2.73237317  1.         0.204723
 -2.32659354e-03   0.00000000e+00   2.43092687e+00   1.00000000e+00 0.204724
-0.08176166  0.          3.55084309  1.         0.204725
  2.32841532e-03   0.00000000e+00   3.85227391e+00   1.00000000e+00 0.204726
 0.08176382  0.          2.73231281  1.         0.204727
 -2.33023390e-03   0.00000000e+00   2.43089669e+00   1.00000000e+00 0.204728
-0.08176604  0.          3.55090344  1.         0.204729
  2.33205374e-03   0.00000000e+00   3.85230407e+00   1.00000000e+00 0.20473
 0.0817682   0.          2.73225248  1.         0.204731
 -2.33387078e-03   0.00000000e+00   2.43086654e+00   1.00000000e+00 0.204732
-0.08177043  0.          3.55096376  1.         0.204733
  2.33568938e-03   0.00000000e+00   3.85233422e+00   1.00000000e+00 0.204734
 0.08177258  0.          2.73219219  1.         0.204735
 -2.33750490e-03   0.00000000e+00   2.43083640e+00   1.00000000e+00 0.204736
-0.0817748   0.          3.55102404  1.         0.204737
  2.33932226e-03   0.00000000e+00   3.85236436e+00   1.00000000e+00 0.204738
 0.08177696  0.          2.73213193  1.         0.204739
 -2.34113627e-03   0.00000000e+00   2.43080626e+00   1.00000000e+00 0.20474
-0.08177918  0.          3.55108428  1.         0.204741
  2.34295237e-03   0.00000000e+00   3.85239450e+00   1.00000000e+00 0.204742
 0.08178133  0.          2.7320717   1.         0.204743
 -2.34465601e-03   0.00000000e+00   2.43077574e+00   1.00000000e+00 0.204744
-0.08178351  0.          3.55114353  1.         0.204745
  2.34658220e-03   0.00000000e+00   3.85242462e+00   1.00000000e+00 0.204746
 0.08178568  0.          2.73201208  1.         0.204747
 -2.34835987e-03   0.00000000e+00   2.43074531e+00   1.00000000e+00 0.204748
-0.08178792  0.          3.55120407  1.         0.204749
  2.35017955e-03   0.00000000e+00   3.85245459e+00   1.00000000e+00 0.20475
 0.08179007  0.          2.73195129  1.         0.204751
 -2.35196888e-03   0.00000000e+00   2.43071506e+00   1.00000000e+00 0.204752
-0.08179221  0.          3.55126314  1.         0.204753
  2.35376924e-03   0.00000000e+00   3.85248356e+00   1.00000000e+00 0.204754
 0.08179439  0.          2.73189255  1.         0.204755
 -2.35565345e-03   0.00000000e+00   2.43068521e+00   1.00000000e+00 0.204756
-0.08179657  0.          3.55132321  1.         0.204757
  2.35738303e-03   0.00000000e+00   3.85251431e+00   1.00000000e+00 0.204758
 0.08179882  0.          2.73183187  1.         0.204759
 -2.35903931e-03   0.00000000e+00   2.43065608e+00   1.00000000e+00 0.20476
-0.08180107  0.          3.55138481  1.         0.204761
  2.36099535e-03   0.00000000e+00   3.85254498e+00   1.00000000e+00 0.204762
 0.0818032   0.          2.73176994  1.         0.204763
 -2.36287497e-03   0.00000000e+00   2.43062483e+00   1.00000000e+00 0.204764
-0.08180533  0.          3.5514437   1.         0.204765
  2.36462735e-03   0.00000000e+00   3.85257449e+00   1.00000000e+00 0.204766
 0.08180759  0.          2.73170996  1.         0.204767
 -2.36648375e-03   0.00000000e+00   2.43059527e+00   1.00000000e+00 0.204768
-0.0818098  0.         3.551505   1.        0.204769
  2.36830368e-03   0.00000000e+00   3.85260556e+00   1.00000000e+00 0.20477
 0.08181191  0.          2.73165149  1.         0.204771
 -2.37008355e-03   0.00000000e+00   2.43056549e+00   1.00000000e+00 0.204772
-0.08181409  0.          3.55156404  1.         0.204773
  2.37182412e-03   0.00000000e+00   3.85263553e+00   1.00000000e+00 0.204774
 0.08181626  0.          2.7315909   1.         0.204775
 -2.37369173e-03   0.00000000e+00   2.43053459e+00   1.00000000e+00 0.204776
-0.08181852  0.          3.55162488  1.         0.204777
  2.37538397e-03   0.00000000e+00   3.85266471e+00   1.00000000e+00 0.204778
 0.08182064  0.          2.73152993  1.         0.204779
 -2.37717882e-03   0.00000000e+00   2.43050559e+00   1.00000000e+00 0.20478
-0.08182288  0.          3.55168485  1.         0.204781
  2.37912323e-03   0.00000000e+00   3.85269493e+00   1.00000000e+00 0.204782
 0.08182499  0.          2.73147078  1.         0.204783
 -2.38081417e-03   0.00000000e+00   2.43047532e+00   1.00000000e+00 0.204784
-0.08182713  0.          3.55174373  1.         0.204785
  2.38257151e-03   0.00000000e+00   3.85272445e+00   1.00000000e+00 0.204786
 0.08182938  0.          2.73141037  1.         0.204787
 -2.38446650e-03   0.00000000e+00   2.43044562e+00   1.00000000e+00 0.204788
-0.08183151  0.          3.55180416  1.         0.204789
  2.38625662e-03   0.00000000e+00   3.85275477e+00   1.00000000e+00 0.20479
 0.08183363  0.          2.73135252  1.         0.204791
 -2.38802716e-03   0.00000000e+00   2.43041530e+00   1.00000000e+00 0.204792
-0.08183587  0.          3.55186378  1.         0.204793
  2.38996116e-03   0.00000000e+00   3.85278561e+00   1.00000000e+00 0.204794
